bag_index,true_burden,pred_burden,abs_error,quantifier,protocol,bag_size
756,0.395,0.3634836549910851,0.0315163450089148,LR-PCC,C-APP,200
757,1.0,0.5000462476672762,0.4999537523327237,LR-PCC,C-APP,200
758,0.165,0.2086182203196512,0.0436182203196512,LR-PCC,C-APP,200
759,0.93,0.6061845659073166,0.3238154340926833,LR-PCC,C-APP,200
760,1.0,0.6308501505510523,0.3691498494489477,LR-PCC,C-APP,200
761,0.865,0.5312270487191706,0.3337729512808294,LR-PCC,C-APP,200
762,0.7050000000000001,0.3675100848546923,0.3374899151453078,LR-PCC,C-APP,200
763,1.0,0.5914517308871898,0.4085482691128101,LR-PCC,C-APP,200
764,0.6699999999999999,0.3607951366134361,0.3092048633865638,LR-PCC,C-APP,200
765,1.0,0.5408135587184506,0.4591864412815494,LR-PCC,C-APP,200
766,0.0899999999999999,0.1890464568512243,0.0990464568512243,LR-PCC,C-APP,200
767,1.0,0.6451661607308354,0.3548338392691645,LR-PCC,C-APP,200
768,1.0,0.4836696286210975,0.5163303713789025,LR-PCC,C-APP,200
769,1.0,0.5073859663277208,0.4926140336722792,LR-PCC,C-APP,200
770,0.385,0.2925518030884797,0.0924481969115202,LR-PCC,C-APP,200
771,1.0,0.6736151103496684,0.3263848896503316,LR-PCC,C-APP,200
772,0.5549999999999999,0.3390543100629279,0.2159456899370719,LR-PCC,C-APP,200
773,1.0,0.5025118286425212,0.4974881713574788,LR-PCC,C-APP,200
774,1.0,0.6726971195525602,0.3273028804474398,LR-PCC,C-APP,200
775,1.0,0.6203063637941528,0.3796936362058472,LR-PCC,C-APP,200
776,1.0,0.4662327157389389,0.5337672842610611,LR-PCC,C-APP,200
777,0.4549999999999999,0.3382960200596707,0.1167039799403292,LR-PCC,C-APP,200
778,0.875,0.4192001970782235,0.4557998029217764,LR-PCC,C-APP,200
779,0.235,0.2421115123287003,0.0071115123287003,LR-PCC,C-APP,200
780,0.86,0.4704408871376606,0.3895591128623393,LR-PCC,C-APP,200
781,0.745,0.4596783583327791,0.2853216416672208,LR-PCC,C-APP,200
782,0.84,0.4351365308368219,0.404863469163178,LR-PCC,C-APP,200
783,1.0,0.6802793525294477,0.3197206474705523,LR-PCC,C-APP,200
784,1.0,0.5026116499660057,0.4973883500339943,LR-PCC,C-APP,200
785,1.0,0.582994967401183,0.417005032598817,LR-PCC,C-APP,200
786,0.64,0.4108313677654929,0.2291686322345071,LR-PCC,C-APP,200
787,0.285,0.2698598019011069,0.0151401980988931,LR-PCC,C-APP,200
788,0.625,0.3556322442061642,0.2693677557938357,LR-PCC,C-APP,200
789,0.145,0.2307112614849052,0.0857112614849052,LR-PCC,C-APP,200
790,0.63,0.3430182958626432,0.2869817041373568,LR-PCC,C-APP,200
791,0.3149999999999999,0.2660404685058037,0.0489595314941961,LR-PCC,C-APP,200
792,0.98,0.7097917439967435,0.2702082560032565,LR-PCC,C-APP,200
793,1.0,0.6250769812874224,0.3749230187125776,LR-PCC,C-APP,200
794,1.0,0.4983980494332071,0.5016019505667929,LR-PCC,C-APP,200
795,0.89,0.4474445557024191,0.4425554442975808,LR-PCC,C-APP,200
796,0.615,0.4928116718027591,0.1221883281972409,LR-PCC,C-APP,200
797,0.35,0.3161038802520277,0.0338961197479722,LR-PCC,C-APP,200
798,0.945,0.6241283629522835,0.3208716370477165,LR-PCC,C-APP,200
799,1.0,0.6247760787848037,0.3752239212151963,LR-PCC,C-APP,200
800,1.0,0.5205499322208714,0.4794500677791286,LR-PCC,C-APP,200
801,0.595,0.3821896750765511,0.2128103249234488,LR-PCC,C-APP,200
802,0.0649999999999999,0.1794854453777896,0.1144854453777897,LR-PCC,C-APP,200
803,0.26,0.2888603894418997,0.0288603894418997,LR-PCC,C-APP,200
804,1.0,0.6561938000331653,0.3438061999668347,LR-PCC,C-APP,200
805,0.2299999999999999,0.2102658311118813,0.0197341688881186,LR-PCC,C-APP,200
806,1.0,0.5519415557056355,0.4480584442943645,LR-PCC,C-APP,200
807,1.0,0.6317022320867385,0.3682977679132615,LR-PCC,C-APP,200
808,1.0,0.5780259178709508,0.4219740821290492,LR-PCC,C-APP,200
809,0.295,0.2492671644158313,0.0457328355841687,LR-PCC,C-APP,200
810,1.0,0.4948509259796118,0.5051490740203882,LR-PCC,C-APP,200
811,0.2199999999999999,0.2453282894229739,0.0253282894229739,LR-PCC,C-APP,200
812,0.64,0.3933748994440793,0.2466251005559206,LR-PCC,C-APP,200
813,0.18,0.2185823098696195,0.0385823098696195,LR-PCC,C-APP,200
814,0.25,0.237334527496437,0.0126654725035629,LR-PCC,C-APP,200
815,0.99,0.4237652852164879,0.5662347147835121,LR-PCC,C-APP,200
816,1.0,0.6089198400614225,0.3910801599385775,LR-PCC,C-APP,200
817,1.0,0.4823333465716175,0.5176666534283825,LR-PCC,C-APP,200
818,1.0,0.5807172916163114,0.4192827083836886,LR-PCC,C-APP,200
819,0.55,0.3603247456675348,0.1896752543324652,LR-PCC,C-APP,200
820,0.995,0.5405563273794691,0.4544436726205308,LR-PCC,C-APP,200
821,0.435,0.3561547234822072,0.0788452765177928,LR-PCC,C-APP,200
822,0.24,0.2392844617122463,0.0007155382877536,LR-PCC,C-APP,200
823,1.0,0.495268706270869,0.504731293729131,LR-PCC,C-APP,200
824,1.0,0.4833223908794759,0.5166776091205241,LR-PCC,C-APP,200
825,0.89,0.4606430050607489,0.429356994939251,LR-PCC,C-APP,200
826,0.895,0.5092920721839501,0.3857079278160499,LR-PCC,C-APP,200
827,0.875,0.6893472208732084,0.1856527791267915,LR-PCC,C-APP,200
828,0.685,0.4042944866637392,0.2807055133362608,LR-PCC,C-APP,200
829,0.38,0.2738836668130572,0.1061163331869428,LR-PCC,C-APP,200
830,0.94,0.4775623281021915,0.4624376718978084,LR-PCC,C-APP,200
831,1.0,0.6349434046963729,0.3650565953036271,LR-PCC,C-APP,200
832,0.36,0.2584195913575466,0.1015804086424533,LR-PCC,C-APP,200
833,0.375,0.2416957924295959,0.133304207570404,LR-PCC,C-APP,200
834,0.235,0.2162833321872984,0.0187166678127015,LR-PCC,C-APP,200
835,1.0,0.6263555251342865,0.3736444748657135,LR-PCC,C-APP,200
836,0.995,0.4839850387894339,0.5110149612105661,LR-PCC,C-APP,200
837,1.0,0.5488009343014189,0.4511990656985811,LR-PCC,C-APP,200
838,0.4599999999999999,0.3199599131991467,0.1400400868008532,LR-PCC,C-APP,200
839,0.94,0.5458473985359322,0.3941526014640677,LR-PCC,C-APP,200
840,1.0,0.5020651804673089,0.4979348195326911,LR-PCC,C-APP,200
841,0.94,0.432217507143639,0.5077824928563609,LR-PCC,C-APP,200
842,0.41,0.2817344324706106,0.1282655675293894,LR-PCC,C-APP,200
843,1.0,0.540257432486088,0.4597425675139119,LR-PCC,C-APP,200
844,1.0,0.6544616622905526,0.3455383377094474,LR-PCC,C-APP,200
845,1.0,0.5603731234226401,0.4396268765773599,LR-PCC,C-APP,200
846,0.7150000000000001,0.4705336585152403,0.2444663414847597,LR-PCC,C-APP,200
847,0.83,0.4416403936814855,0.3883596063185144,LR-PCC,C-APP,200
848,1.0,0.7192113496658226,0.2807886503341774,LR-PCC,C-APP,200
849,0.7,0.4067250698421564,0.2932749301578435,LR-PCC,C-APP,200
850,0.885,0.4591376542932639,0.4258623457067361,LR-PCC,C-APP,200
851,1.0,0.5564787792135645,0.4435212207864355,LR-PCC,C-APP,200
852,0.515,0.3483790580425894,0.1666209419574106,LR-PCC,C-APP,200
853,0.3299999999999999,0.2725239589829806,0.0574760410170193,LR-PCC,C-APP,200
854,0.0949999999999999,0.1688892061373216,0.0738892061373216,LR-PCC,C-APP,200
855,1.0,0.5253047995628808,0.4746952004371192,LR-PCC,C-APP,200
856,0.81,0.5127426191573274,0.2972573808426726,LR-PCC,C-APP,200
857,0.6950000000000001,0.3946532477509575,0.3003467522490425,LR-PCC,C-APP,200
858,0.965,0.4175705106718732,0.5474294893281267,LR-PCC,C-APP,200
859,0.6950000000000001,0.4194852924532921,0.2755147075467079,LR-PCC,C-APP,200
860,0.8200000000000001,0.6339030839884392,0.1860969160115608,LR-PCC,C-APP,200
861,1.0,0.6875674239707729,0.3124325760292271,LR-PCC,C-APP,200
862,0.935,0.6871205271545171,0.2478794728454829,LR-PCC,C-APP,200
863,0.88,0.6134933117286471,0.2665066882713529,LR-PCC,C-APP,200
864,0.63,0.4223704439869582,0.2076295560130417,LR-PCC,C-APP,200
865,0.965,0.4603199325059367,0.5046800674940632,LR-PCC,C-APP,200
866,1.0,0.578859241778914,0.421140758221086,LR-PCC,C-APP,200
867,0.78,0.4420213832533538,0.3379786167466462,LR-PCC,C-APP,200
868,0.42,0.3217038475024971,0.0982961524975029,LR-PCC,C-APP,200
869,1.0,0.65807040258939,0.34192959741061,LR-PCC,C-APP,200
870,1.0,0.6196254126238023,0.3803745873761976,LR-PCC,C-APP,200
871,0.7150000000000001,0.5158442055004668,0.1991557944995332,LR-PCC,C-APP,200
872,1.0,0.5276573733525911,0.4723426266474089,LR-PCC,C-APP,200
873,0.74,0.4271878338843723,0.3128121661156277,LR-PCC,C-APP,200
874,1.0,0.6111585016818466,0.3888414983181534,LR-PCC,C-APP,200
875,0.365,0.2773684594744505,0.0876315405255494,LR-PCC,C-APP,200
876,0.55,0.3696251909277738,0.1803748090722262,LR-PCC,C-APP,200
877,1.0,0.6310576828153603,0.3689423171846396,LR-PCC,C-APP,200
878,0.3349999999999999,0.2599355866872104,0.0750644133127895,LR-PCC,C-APP,200
879,1.0,0.5008524098332185,0.4991475901667814,LR-PCC,C-APP,200
880,1.0,0.4975044932979224,0.5024955067020775,LR-PCC,C-APP,200
881,0.675,0.5301853244184459,0.1448146755815541,LR-PCC,C-APP,200
882,0.5700000000000001,0.3397381723903906,0.2302618276096094,LR-PCC,C-APP,200
883,1.0,0.6235035629624508,0.3764964370375492,LR-PCC,C-APP,200
884,1.0,0.6023699398187391,0.3976300601812609,LR-PCC,C-APP,200
885,0.395,0.3005184636737494,0.0944815363262505,LR-PCC,C-APP,200
886,1.0,0.6290696350426382,0.3709303649573617,LR-PCC,C-APP,200
887,1.0,0.5120061535128126,0.4879938464871873,LR-PCC,C-APP,200
888,0.1899999999999999,0.2222876928129883,0.0322876928129883,LR-PCC,C-APP,200
889,1.0,0.6308217406128165,0.3691782593871835,LR-PCC,C-APP,200
890,0.36,0.2717655902078355,0.0882344097921644,LR-PCC,C-APP,200
891,1.0,0.548782449826511,0.4512175501734889,LR-PCC,C-APP,200
892,0.855,0.5199814636227456,0.3350185363772544,LR-PCC,C-APP,200
893,1.0,0.5847254452793784,0.4152745547206216,LR-PCC,C-APP,200
894,0.18,0.2416864187653231,0.0616864187653231,LR-PCC,C-APP,200
895,0.2149999999999999,0.2441305658684109,0.029130565868411,LR-PCC,C-APP,200
896,1.0,0.5426893854008323,0.4573106145991676,LR-PCC,C-APP,200
897,0.39,0.3223918083899435,0.0676081916100564,LR-PCC,C-APP,200
898,1.0,0.5724885873058665,0.4275114126941335,LR-PCC,C-APP,200
899,0.885,0.5889145717480821,0.2960854282519178,LR-PCC,C-APP,200
900,0.74,0.4388838846325197,0.3011161153674803,LR-PCC,C-APP,200
901,0.4,0.3557482145442242,0.0442517854557757,LR-PCC,C-APP,200
902,1.0,0.7017608749821984,0.2982391250178016,LR-PCC,C-APP,200
903,1.0,0.4722014580090485,0.5277985419909514,LR-PCC,C-APP,200
904,0.365,0.2948570333080115,0.0701429666919885,LR-PCC,C-APP,200
905,1.0,0.4796461603002813,0.5203538396997187,LR-PCC,C-APP,200
906,0.2249999999999999,0.2744402562453756,0.0494402562453756,LR-PCC,C-APP,200
907,1.0,0.6723020026743549,0.3276979973256451,LR-PCC,C-APP,200
908,1.0,0.7489717409346599,0.2510282590653401,LR-PCC,C-APP,200
909,0.575,0.4655923064450444,0.1094076935549555,LR-PCC,C-APP,200
910,1.0,0.469782361368918,0.530217638631082,LR-PCC,C-APP,200
911,1.0,0.4933559809518498,0.5066440190481502,LR-PCC,C-APP,200
912,0.2249999999999999,0.2789753740527037,0.0539753740527036,LR-PCC,C-APP,200
913,1.0,0.6285689723721639,0.3714310276278361,LR-PCC,C-APP,200
914,0.76,0.43475990077916,0.3252400992208399,LR-PCC,C-APP,200
915,0.895,0.4699863441486964,0.4250136558513036,LR-PCC,C-APP,200
916,0.865,0.4652864643243048,0.3997135356756951,LR-PCC,C-APP,200
917,1.0,0.5960466180651711,0.4039533819348289,LR-PCC,C-APP,200
918,1.0,0.7005746962444981,0.2994253037555019,LR-PCC,C-APP,200
919,1.0,0.6010491128919822,0.3989508871080178,LR-PCC,C-APP,200
920,0.35,0.2628046152104895,0.0871953847895105,LR-PCC,C-APP,200
921,1.0,0.6560973736036658,0.3439026263963342,LR-PCC,C-APP,200
922,1.0,0.5621252641484746,0.4378747358515253,LR-PCC,C-APP,200
923,1.0,0.4638869129510211,0.5361130870489789,LR-PCC,C-APP,200
924,1.0,0.4869113178158268,0.5130886821841731,LR-PCC,C-APP,200
925,0.49,0.4247836757281173,0.0652163242718826,LR-PCC,C-APP,200
926,1.0,0.5829729540638704,0.4170270459361296,LR-PCC,C-APP,200
927,0.2149999999999999,0.2463446984056717,0.0313446984056717,LR-PCC,C-APP,200
928,0.81,0.4667526260315874,0.3432473739684126,LR-PCC,C-APP,200
929,1.0,0.5258648102328923,0.4741351897671076,LR-PCC,C-APP,200
930,0.825,0.4756141107001049,0.349385889299895,LR-PCC,C-APP,200
931,0.81,0.3751129038460522,0.4348870961539478,LR-PCC,C-APP,200
932,0.15,0.2233060242823035,0.0733060242823034,LR-PCC,C-APP,200
933,0.47,0.4281955891735026,0.0418044108264973,LR-PCC,C-APP,200
934,0.815,0.5364452553495799,0.27855474465042,LR-PCC,C-APP,200
935,1.0,0.7066536940620776,0.2933463059379224,LR-PCC,C-APP,200
936,0.3349999999999999,0.2842146792069729,0.050785320793027,LR-PCC,C-APP,200
937,1.0,0.4991762479613928,0.5008237520386072,LR-PCC,C-APP,200
938,0.6699999999999999,0.4346827543347167,0.2353172456652832,LR-PCC,C-APP,200
939,0.505,0.330462524179573,0.174537475820427,LR-PCC,C-APP,200
940,1.0,0.5060914391785338,0.4939085608214661,LR-PCC,C-APP,200
941,1.0,0.7154270695446899,0.28457293045531,LR-PCC,C-APP,200
942,0.87,0.4687769875200446,0.4012230124799554,LR-PCC,C-APP,200
943,1.0,0.7330053415842563,0.2669946584157436,LR-PCC,C-APP,200
944,1.0,0.6372377196000905,0.3627622803999095,LR-PCC,C-APP,200
945,0.795,0.3804917603974057,0.4145082396025943,LR-PCC,C-APP,200
946,1.0,0.6540063660155049,0.3459936339844951,LR-PCC,C-APP,200
947,1.0,0.7215446869399613,0.2784553130600387,LR-PCC,C-APP,200
948,1.0,0.5705677225797168,0.4294322774202832,LR-PCC,C-APP,200
949,1.0,0.5110932372100574,0.4889067627899426,LR-PCC,C-APP,200
950,0.3249999999999999,0.2962773426749513,0.0287226573250486,LR-PCC,C-APP,200
951,0.775,0.4003316800598886,0.3746683199401114,LR-PCC,C-APP,200
952,0.655,0.3865233794461337,0.2684766205538663,LR-PCC,C-APP,200
953,1.0,0.6706957302653895,0.3293042697346104,LR-PCC,C-APP,200
954,1.0,0.4706316258696008,0.5293683741303992,LR-PCC,C-APP,200
955,0.98,0.6730016492954582,0.3069983507045417,LR-PCC,C-APP,200
956,1.0,0.6379066256684698,0.3620933743315302,LR-PCC,C-APP,200
957,0.87,0.4754460640611573,0.3945539359388427,LR-PCC,C-APP,200
958,0.41,0.3238756288768195,0.0861243711231805,LR-PCC,C-APP,200
959,1.0,0.6599252290453994,0.3400747709546006,LR-PCC,C-APP,200
960,0.355,0.3170846493848041,0.0379153506151959,LR-PCC,C-APP,200
961,0.1099999999999999,0.1803590051807949,0.0703590051807949,LR-PCC,C-APP,200
962,0.65,0.4601298243118659,0.1898701756881341,LR-PCC,C-APP,200
963,0.815,0.5883730873202873,0.2266269126797127,LR-PCC,C-APP,200
964,0.81,0.4165136295182211,0.3934863704817789,LR-PCC,C-APP,200
965,0.6699999999999999,0.5558503294901616,0.1141496705098383,LR-PCC,C-APP,200
966,1.0,0.5646064581006517,0.4353935418993483,LR-PCC,C-APP,200
967,0.775,0.5436222995358759,0.2313777004641241,LR-PCC,C-APP,200
968,1.0,0.6790371432416065,0.3209628567583935,LR-PCC,C-APP,200
969,1.0,0.5438477614468453,0.4561522385531547,LR-PCC,C-APP,200
970,0.595,0.3474791420365268,0.2475208579634731,LR-PCC,C-APP,200
971,1.0,0.6185339716042251,0.3814660283957749,LR-PCC,C-APP,200
972,0.49,0.2953238755017011,0.1946761244982988,LR-PCC,C-APP,200
973,0.955,0.4848065807700221,0.4701934192299778,LR-PCC,C-APP,200
974,1.0,0.6510983097137366,0.3489016902862634,LR-PCC,C-APP,200
975,1.0,0.710271746799838,0.289728253200162,LR-PCC,C-APP,200
976,0.3399999999999999,0.2937015770292562,0.0462984229707437,LR-PCC,C-APP,200
977,0.84,0.4255630998671692,0.4144369001328307,LR-PCC,C-APP,200
978,1.0,0.6158798034162027,0.3841201965837972,LR-PCC,C-APP,200
979,1.0,0.7756558363324092,0.2243441636675908,LR-PCC,C-APP,200
980,1.0,0.6287265215792075,0.3712734784207925,LR-PCC,C-APP,200
981,0.685,0.3724873317924504,0.3125126682075496,LR-PCC,C-APP,200
982,1.0,0.7198394229602675,0.2801605770397325,LR-PCC,C-APP,200
983,0.4599999999999999,0.2884375552114161,0.1715624447885838,LR-PCC,C-APP,200
984,1.0,0.6014871397709565,0.3985128602290435,LR-PCC,C-APP,200
985,1.0,0.6558719134608992,0.3441280865391007,LR-PCC,C-APP,200
986,0.955,0.4666251400598016,0.4883748599401983,LR-PCC,C-APP,200
987,1.0,0.5472947730432024,0.4527052269567976,LR-PCC,C-APP,200
988,1.0,0.5408911663216089,0.459108833678391,LR-PCC,C-APP,200
989,0.64,0.346847621955029,0.2931523780449709,LR-PCC,C-APP,200
990,1.0,0.602002993701366,0.397997006298634,LR-PCC,C-APP,200
991,0.765,0.452939945266821,0.312060054733179,LR-PCC,C-APP,200
992,1.0,0.6162564259982786,0.3837435740017214,LR-PCC,C-APP,200
993,1.0,0.4926139553017848,0.5073860446982151,LR-PCC,C-APP,200
994,0.61,0.3412965499437258,0.2687034500562741,LR-PCC,C-APP,200
995,0.98,0.503578492533898,0.476421507466102,LR-PCC,C-APP,200
996,0.935,0.6853785101761031,0.2496214898238969,LR-PCC,C-APP,200
997,1.0,0.7602758841642643,0.2397241158357357,LR-PCC,C-APP,200
998,0.18,0.2184875282002683,0.0384875282002682,LR-PCC,C-APP,200
999,1.0,0.6170339220274952,0.3829660779725048,LR-PCC,C-APP,200
0,1.0,0.8181325626985279,0.1818674373014721,LR-ACC,C-APP,200
1,0.905,0.66660509598005,0.23839490401995,LR-ACC,C-APP,200
2,0.9,0.9065235849509732,0.0065235849509731,LR-ACC,C-APP,200
3,0.2299999999999999,0.0,0.2299999999999999,LR-ACC,C-APP,200
4,0.18,0.0,0.18,LR-ACC,C-APP,200
5,1.0,1.0,0.0,LR-ACC,C-APP,200
6,0.3299999999999999,0.0983770957857587,0.2316229042142412,LR-ACC,C-APP,200
7,1.0,0.9949146072034186,0.0050853927965813,LR-ACC,C-APP,200
8,1.0,1.0,0.0,LR-ACC,C-APP,200
9,1.0,0.9696600294170056,0.0303399705829944,LR-ACC,C-APP,200
10,1.0,1.0,0.0,LR-ACC,C-APP,200
11,0.875,1.0,0.125,LR-ACC,C-APP,200
12,0.885,0.552959495941192,0.332040504058808,LR-ACC,C-APP,200
13,0.605,0.4898230514751596,0.1151769485248404,LR-ACC,C-APP,200
14,0.765,0.6287232293004309,0.1362767706995691,LR-ACC,C-APP,200
15,1.0,0.9570327405237992,0.0429672594762008,LR-ACC,C-APP,200
16,1.0,1.0,0.0,LR-ACC,C-APP,200
17,0.3199999999999999,0.1362589624653781,0.1837410375346218,LR-ACC,C-APP,200
18,0.61,0.4898230514751596,0.1201769485248404,LR-ACC,C-APP,200
19,0.955,0.8433871404849409,0.111612859515059,LR-ACC,C-APP,200
20,1.0,1.0,0.0,LR-ACC,C-APP,200
21,0.795,0.5782140737276049,0.2167859262723951,LR-ACC,C-APP,200
22,0.8049999999999999,0.6792323848732565,0.1257676151267434,LR-ACC,C-APP,200
23,0.965,0.982287318310212,0.0172873183102121,LR-ACC,C-APP,200
24,1.0,0.8181325626985279,0.1818674373014721,LR-ACC,C-APP,200
25,0.435,0.2499045625042365,0.1850954374957635,LR-ACC,C-APP,200
26,1.0,0.7044869626596695,0.2955130373403305,LR-ACC,C-APP,200
27,0.7050000000000001,0.5403322070479855,0.1646677929520146,LR-ACC,C-APP,200
28,0.72,0.9949146072034186,0.2749146072034186,LR-ACC,C-APP,200
29,0.18,0.0,0.18,LR-ACC,C-APP,200
30,0.48,0.3635501625430947,0.1164498374569052,LR-ACC,C-APP,200
31,1.0,1.0,0.0,LR-ACC,C-APP,200
32,1.0,0.9065235849509732,0.0934764150490268,LR-ACC,C-APP,200
33,1.0,0.9444054516305926,0.0555945483694073,LR-ACC,C-APP,200
34,0.27,0.1615135402517912,0.1084864597482088,LR-ACC,C-APP,200
35,0.6950000000000001,0.66660509598005,0.02839490401995,LR-ACC,C-APP,200
36,0.91,0.8181325626985279,0.0918674373014721,LR-ACC,C-APP,200
37,1.0,0.9696600294170056,0.0303399705829944,LR-ACC,C-APP,200
38,1.0,1.0,0.0,LR-ACC,C-APP,200
39,0.76,1.0,0.24,LR-ACC,C-APP,200
40,1.0,1.0,0.0,LR-ACC,C-APP,200
41,1.0,1.0,0.0,LR-ACC,C-APP,200
42,0.135,0.0,0.135,LR-ACC,C-APP,200
43,0.895,0.767623407125702,0.127376592874298,LR-ACC,C-APP,200
44,1.0,0.9191508738441796,0.0808491261558203,LR-ACC,C-APP,200
45,1.0,1.0,0.0,LR-ACC,C-APP,200
46,1.0,1.0,0.0,LR-ACC,C-APP,200
47,0.3299999999999999,0.2372772736110301,0.0927227263889698,LR-ACC,C-APP,200
48,0.2199999999999999,0.0,0.2199999999999999,LR-ACC,C-APP,200
49,1.0,0.8938962960577668,0.1061037039422332,LR-ACC,C-APP,200
50,0.4399999999999999,0.1488862513585847,0.2911137486414152,LR-ACC,C-APP,200
51,0.4449999999999999,0.2751591402906496,0.1698408597093503,LR-ACC,C-APP,200
52,1.0,1.0,0.0,LR-ACC,C-APP,200
53,0.235,0.0,0.235,LR-ACC,C-APP,200
54,0.85,0.8812690071645604,0.0312690071645603,LR-ACC,C-APP,200
55,1.0,1.0,0.0,LR-ACC,C-APP,200
56,0.975,1.0,0.025,LR-ACC,C-APP,200
57,0.345,0.0857498068925523,0.2592501931074477,LR-ACC,C-APP,200
58,0.3199999999999999,0.0478679402129328,0.2721320597870671,LR-ACC,C-APP,200
59,0.915,0.9696600294170056,0.0546600294170055,LR-ACC,C-APP,200
60,0.425,0.1993954069314106,0.2256045930685893,LR-ACC,C-APP,200
61,0.945,0.767623407125702,0.1773765928742979,LR-ACC,C-APP,200
62,1.0,1.0,0.0,LR-ACC,C-APP,200
63,1.0,1.0,0.0,LR-ACC,C-APP,200
64,0.755,0.502450340368366,0.252549659631634,LR-ACC,C-APP,200
65,0.4549999999999999,0.3004137180770625,0.1545862819229374,LR-ACC,C-APP,200
66,0.47,0.4645684736887465,0.0054315263112534,LR-ACC,C-APP,200
67,0.8200000000000001,0.4898230514751596,0.3301769485248405,LR-ACC,C-APP,200
68,1.0,1.0,0.0,LR-ACC,C-APP,200
69,1.0,1.0,0.0,LR-ACC,C-APP,200
70,0.98,1.0,0.02,LR-ACC,C-APP,200
71,1.0,1.0,0.0,LR-ACC,C-APP,200
72,0.125,0.0,0.125,LR-ACC,C-APP,200
73,1.0,1.0,0.0,LR-ACC,C-APP,200
74,0.415,0.313041006970269,0.101958993029731,LR-ACC,C-APP,200
75,0.93,0.6918596737664631,0.2381403262335368,LR-ACC,C-APP,200
76,0.98,0.603468651514018,0.376531348485982,LR-ACC,C-APP,200
77,0.74,0.9949146072034186,0.2549146072034186,LR-ACC,C-APP,200
78,0.71,0.4014320292227141,0.3085679707772858,LR-ACC,C-APP,200
79,1.0,0.8181325626985279,0.1818674373014721,LR-ACC,C-APP,200
80,1.0,1.0,0.0,LR-ACC,C-APP,200
81,1.0,1.0,0.0,LR-ACC,C-APP,200
82,0.61,0.6287232293004309,0.0187232293004309,LR-ACC,C-APP,200
83,0.92,0.7297415404460825,0.1902584595539175,LR-ACC,C-APP,200
84,1.0,0.8812690071645604,0.1187309928354396,LR-ACC,C-APP,200
85,0.605,0.3004137180770625,0.3045862819229374,LR-ACC,C-APP,200
86,1.0,1.0,0.0,LR-ACC,C-APP,200
87,0.975,0.7297415404460825,0.2452584595539174,LR-ACC,C-APP,200
88,1.0,1.0,0.0,LR-ACC,C-APP,200
89,0.87,0.9065235849509732,0.0365235849509731,LR-ACC,C-APP,200
90,1.0,1.0,0.0,LR-ACC,C-APP,200
91,1.0,1.0,0.0,LR-ACC,C-APP,200
92,1.0,0.9191508738441796,0.0808491261558203,LR-ACC,C-APP,200
93,0.71,0.477195762581953,0.2328042374180469,LR-ACC,C-APP,200
94,1.0,0.931778162737386,0.0682218372626138,LR-ACC,C-APP,200
95,1.0,1.0,0.0,LR-ACC,C-APP,200
96,1.0,0.6918596737664631,0.3081403262335369,LR-ACC,C-APP,200
97,1.0,0.8307598515917344,0.1692401484082656,LR-ACC,C-APP,200
98,1.0,1.0,0.0,LR-ACC,C-APP,200
99,0.42,0.1488862513585847,0.2711137486414153,LR-ACC,C-APP,200
100,1.0,1.0,0.0,LR-ACC,C-APP,200
101,0.425,0.1488862513585847,0.2761137486414153,LR-ACC,C-APP,200
102,1.0,1.0,0.0,LR-ACC,C-APP,200
103,1.0,0.7297415404460825,0.2702584595539175,LR-ACC,C-APP,200
104,1.0,1.0,0.0,LR-ACC,C-APP,200
105,1.0,0.982287318310212,0.0177126816897879,LR-ACC,C-APP,200
106,0.64,0.527704918154779,0.1122950818452209,LR-ACC,C-APP,200
107,1.0,1.0,0.0,LR-ACC,C-APP,200
108,1.0,1.0,0.0,LR-ACC,C-APP,200
109,0.885,0.7928779849121149,0.092122015087885,LR-ACC,C-APP,200
110,0.51,0.2372772736110301,0.2727227263889699,LR-ACC,C-APP,200
111,0.17,0.0,0.17,LR-ACC,C-APP,200
112,1.0,0.9570327405237992,0.0429672594762008,LR-ACC,C-APP,200
113,0.0799999999999999,0.0,0.0799999999999999,LR-ACC,C-APP,200
114,1.0,0.66660509598005,0.33339490401995,LR-ACC,C-APP,200
115,0.4599999999999999,0.1993954069314106,0.2606045930685893,LR-ACC,C-APP,200
116,0.43,0.1110043846789652,0.3189956153210348,LR-ACC,C-APP,200
117,0.89,0.7044869626596695,0.1855130373403305,LR-ACC,C-APP,200
118,0.685,0.4898230514751596,0.1951769485248404,LR-ACC,C-APP,200
119,1.0,1.0,0.0,LR-ACC,C-APP,200
120,1.0,1.0,0.0,LR-ACC,C-APP,200
121,1.0,1.0,0.0,LR-ACC,C-APP,200
122,0.655,0.4266866070091271,0.2283133929908729,LR-ACC,C-APP,200
123,1.0,1.0,0.0,LR-ACC,C-APP,200
124,0.64,0.502450340368366,0.137549659631634,LR-ACC,C-APP,200
125,0.275,0.1993954069314106,0.0756045930685893,LR-ACC,C-APP,200
126,1.0,1.0,0.0,LR-ACC,C-APP,200
127,0.25,0.0,0.25,LR-ACC,C-APP,200
128,0.61,0.287786429183856,0.322213570816144,LR-ACC,C-APP,200
129,1.0,1.0,0.0,LR-ACC,C-APP,200
130,0.94,0.527704918154779,0.4122950818452209,LR-ACC,C-APP,200
131,0.93,0.603468651514018,0.326531348485982,LR-ACC,C-APP,200
